id,curso,tema,subtema,tema_id,subtema_id
754,Trigonometria,Angulos Verticales y Horizontales,,,
755,Trigonometria,Angulos Verticales y Horizontales,,,
756,Trigonometria,Angulos Verticales y Horizontales,,,
757,Trigonometria,Rosa Nautica,,,
758,Trigonometria,Rosa Nautica,,,
759,Trigonometria,Rosa Nautica,,,
760,Trigonometria,Rosa Nautica,,,
761,Trigonometria,Rosa Nautica,,,
762,Trigonometria,Rosa Nautica,,,
763,Trigonometria,Rosa Nautica,,,
764,Trigonometria,Rosa Nautica,,,
765,Trigonometria,Razones Trigonometricas de Angulos Agudos,,,
766,Trigonometria,Razones Trigonometricas de Angulos Agudos,,,
767,Trigonometria,Razones Trigonometricas de Angulos Agudos,,,
768,Trigonometria,Razones Trigonometricas de Angulos Agudos,,,
769,Trigonometria,Razones Trigonometricas de Angulos Agudos,,,
770,Trigonometria,Razones Trigonometricas de Angulos Agudos,,,
771,Trigonometria,Razones Trigonometricas de Angulos Agudos,,,
772,Trigonometria,Razones Trigonometricas de Angulos Agudos,,,
773,Trigonometria,Razones Trigonometricas de Angulos Agudos,,,
774,Trigonometria,Razones Trigonometricas de Angulos Agudos,,,
775,Trigonometria,Razones Trigonometricas de Angulos Agudos,,,
776,Trigonometria,Razones Trigonometricas de Angulos Agudos,,,
777,Trigonometria,Razones Trigonometricas de Angulos Agudos,,,
778,Trigonometria,Razones Trigonometricas de Angulos Agudos,,,
779,Trigonometria,Razones Trigonometricas de Angulos Agudos,,,
780,Trigonometria,Razones Trigonometricas de Angulos Agudos,,,
781,Trigonometria,Razones Trigonometricas de Angulos Agudos,,,
782,Trigonometria,Razones Trigonometricas de Angulos Agudos,,,
783,Trigonometria,Razones Trigonometricas de Angulos Agudos,,,
784,Trigonometria,Razones Trigonometricas de Angulos Agudos,,,
785,Trigonometria,Razones Trigonometricas de Angulos Agudos,,,
786,Trigonometria,Razones Trigonometricas de Angulos Agudos,,,
787,Trigonometria,Angulos Verticales y Horizontales,,,
788,Trigonometria,Rosa Nautica,,,
789,Trigonometria,Rosa Nautica,,,
790,Trigonometria,Rosa Nautica,,,
791,Trigonometria,Angulos Verticales y Horizontales,,,
792,Trigonometria,Rosa Nautica,,,
793,Trigonometria,Rosa Nautica,,,
794,Trigonometria,Rosa Nautica,,,
795,Trigonometria,Rosa Nautica,,,
796,Trigonometria,Rosa Nautica,,,
797,Trigonometria,Angulos Verticales y Horizontales,,,
798,Trigonometria,Angulos Verticales y Horizontales,,,
799,Trigonometria,Rosa Nautica,,,
800,Trigonometria,Rosa Nautica,,,
801,Trigonometria,Angulos Verticales y Horizontales,,,
802,Trigonometria,Razones Trigonometricas de Angulos Agudos,,,
803,Trigonometria,Razones Trigonometricas de Angulos Agudos,,,
804,Trigonometria,Angulos en Posicion Normal,,,
805,Trigonometria,Angulos en Posicion Normal,,,
806,Trigonometria,Angulos en Posicion Normal,,,
807,Trigonometria,Angulos en Posicion Normal,,,
808,Trigonometria,Angulos en Posicion Normal,,,
809,Trigonometria,Angulos en Posicion Normal,,,
810,Trigonometria,Angulos en Posicion Normal,,,
811,Trigonometria,Angulos en Posicion Normal,,,
812,Trigonometria,Angulos en Posicion Normal,,,
813,Trigonometria,Angulos en Posicion Normal,,,
814,Trigonometria,Angulos en Posicion Normal,,,
815,Trigonometria,Angulos en Posicion Normal,,,
816,Trigonometria,Angulos en Posicion Normal,,,
817,Trigonometria,Angulos en Posicion Normal,,,
818,Trigonometria,Angulos en Posicion Normal,,,
819,Trigonometria,Angulos en Posicion Normal,,,
820,Trigonometria,Reduccion al Primer Cuadrante,,,
821,Trigonometria,Reduccion al Primer Cuadrante,,,
822,Trigonometria,Reduccion al Primer Cuadrante,,,
823,Trigonometria,Reduccion al Primer Cuadrante,,,
824,Trigonometria,Reduccion al Primer Cuadrante,,,
825,Trigonometria,Reduccion al Primer Cuadrante,,,
826,Trigonometria,Reduccion al Primer Cuadrante,,,
827,Trigonometria,Reduccion al Primer Cuadrante,,,
828,Trigonometria,Reduccion al Primer Cuadrante,,,
829,Trigonometria,Reduccion al Primer Cuadrante,,,
830,Trigonometria,Reduccion al Primer Cuadrante,,,
831,Trigonometria,Reduccion al Primer Cuadrante,,,
832,Trigonometria,Reduccion al Primer Cuadrante,,,
833,Trigonometria,Reduccion al Primer Cuadrante,,,
834,Trigonometria,Reduccion al Primer Cuadrante,,,
835,Trigonometria,Reduccion al Primer Cuadrante,,,
836,Trigonometria,Reduccion al Primer Cuadrante,,,
837,Trigonometria,Reduccion al Primer Cuadrante,,,
838,Trigonometria,Reduccion al Primer Cuadrante,,,
839,Trigonometria,Reduccion al Primer Cuadrante,,,
840,Trigonometria,Reduccion al Primer Cuadrante,,,
841,Trigonometria,Reduccion al Primer Cuadrante,,,
842,Trigonometria,Reduccion al Primer Cuadrante,,,
843,Trigonometria,Reduccion al Primer Cuadrante,,,
844,Trigonometria,Angulos en Posicion Normal,,,
845,Trigonometria,Reduccion al Primer Cuadrante,,,
846,Trigonometria,Angulos en Posicion Normal,,,
847,Trigonometria,Reduccion al Primer Cuadrante,,,
848,Trigonometria,Reduccion al Primer Cuadrante,,,
849,Trigonometria,Reduccion al Primer Cuadrante,,,
850,Trigonometria,Angulos en Posicion Normal,,,
851,Trigonometria,Reduccion al Primer Cuadrante,,,
852,Trigonometria,Angulos en Posicion Normal,,,
853,Trigonometria,Reduccion al Primer Cuadrante,,,
854,Trigonometria,Reduccion al Primer Cuadrante,,,
855,Trigonometria,Angulos en Posicion Normal,,,
856,Trigonometria,Reduccion al Primer Cuadrante,,,
857,Trigonometria,Reduccion al Primer Cuadrante,,,
858,Trigonometria,Reduccion al Primer Cuadrante,,,
859,Trigonometria,Reduccion al Primer Cuadrante,,,
860,Trigonometria,Reduccion al Primer Cuadrante,,,
861,Trigonometria,Reduccion al Primer Cuadrante,,,
862,Trigonometria,Reduccion al Primer Cuadrante,,,
863,Trigonometria,Angulos en Posicion Normal,,,
864,Trigonometria,Reduccion al Primer Cuadrante,,,
865,Trigonometria,Reduccion al Primer Cuadrante,,,
866,Trigonometria,Angulos en Posicion Normal,,,
867,Trigonometria,Angulos en Posicion Normal,,,
868,Trigonometria,Angulos en Posicion Normal,,,
869,Trigonometria,Angulos en Posicion Normal,,,
870,Trigonometria,Reduccion al Primer Cuadrante,,,
871,Trigonometria,Angulos en Posicion Normal,,,
872,Trigonometria,Reduccion al Primer Cuadrante,,,
873,Trigonometria,Reduccion al Primer Cuadrante,,,
874,Trigonometria,Reduccion al Primer Cuadrante,,,
875,Trigonometria,Reduccion al Primer Cuadrante,,,
876,Trigonometria,Angulos en Posicion Normal,,,
877,Trigonometria,Reduccion al Primer Cuadrante,,,
878,Trigonometria,Angulos en Posicion Normal,,,
879,Trigonometria,Angulos en Posicion Normal,,,
880,Trigonometria,Reduccion al Primer Cuadrante,,,
881,Trigonometria,Reduccion al Primer Cuadrante,,,
882,Trigonometria,Reduccion al Primer Cuadrante,,,
883,Trigonometria,Reduccion al Primer Cuadrante,,,
884,Trigonometria,Reduccion al Primer Cuadrante,,,
885,Trigonometria,Reduccion al Primer Cuadrante,,,
886,Trigonometria,Reduccion al Primer Cuadrante,,,
887,Trigonometria,Reduccion al Primer Cuadrante,,,
888,Trigonometria,Angulos en Posicion Normal,,,
889,Trigonometria,Angulos en Posicion Normal,,,
890,Trigonometria,Angulos en Posicion Normal,,,
891,Trigonometria,Reduccion al Primer Cuadrante,,,
892,Trigonometria,Reduccion al Primer Cuadrante,,,
893,Trigonometria,Reduccion al Primer Cuadrante,,,
894,Trigonometria,Angulos en Posicion Normal,,,
895,Trigonometria,Angulos en Posicion Normal,,,
896,Trigonometria,Angulos en Posicion Normal,,,
897,Trigonometria,Angulos en Posicion Normal,,,
898,Trigonometria,Reduccion al Primer Cuadrante,,,
899,Trigonometria,Reduccion al Primer Cuadrante,,,
900,Trigonometria,Reduccion al Primer Cuadrante,,,
901,Trigonometria,Angulos en Posicion Normal,,,
902,Trigonometria,Angulos en Posicion Normal,,,
903,Trigonometria,Angulos en Posicion Normal,,,
904,Trigonometria,Angulos en Posicion Normal,,,
905,Trigonometria,Angulos en Posicion Normal,,,
906,Trigonometria,Angulos en Posicion Normal,,,
907,Trigonometria,Angulos en Posicion Normal,,,
908,Trigonometria,Angulos en Posicion Normal,,,
909,Trigonometria,Reduccion al Primer Cuadrante,,,
910,Trigonometria,Reduccion al Primer Cuadrante,,,
911,Trigonometria,Reduccion al Primer Cuadrante,,,
912,Trigonometria,Reduccion al Primer Cuadrante,,,
913,Trigonometria,Reduccion al Primer Cuadrante,,,
914,Trigonometria,Angulos en Posicion Normal,,,
915,Trigonometria,Angulos en Posicion Normal,,,
916,Trigonometria,Angulos en Posicion Normal,,,
917,Trigonometria,Angulos en Posicion Normal,,,
918,Trigonometria,Angulos en Posicion Normal,,,
919,Trigonometria,Angulos en Posicion Normal,,,
920,Trigonometria,Angulos en Posicion Normal,,,
921,Trigonometria,Angulos en Posicion Normal,,,
922,Trigonometria,Angulos en Posicion Normal,,,
923,Trigonometria,Angulos en Posicion Normal,,,
924,Trigonometria,Angulos en Posicion Normal,,,
925,Trigonometria,Angulos en Posicion Normal,,,
926,Trigonometria,Angulos en Posicion Normal,,,
927,Trigonometria,Angulos en Posicion Normal,,,
928,Trigonometria,Angulos en Posicion Normal,,,
929,Trigonometria,Angulos en Posicion Normal,,,
930,Trigonometria,Angulos en Posicion Normal,,,
931,Trigonometria,Angulos en Posicion Normal,,,
932,Trigonometria,Angulos en Posicion Normal,,,
933,Trigonometria,Angulos en Posicion Normal,,,
934,Trigonometria,Angulos en Posicion Normal,,,
935,Trigonometria,Reduccion al Primer Cuadrante,,,
936,Trigonometria,Reduccion al Primer Cuadrante,,,
937,Trigonometria,Angulos en Posicion Normal,,,
938,Trigonometria,Reduccion al Primer Cuadrante,,,
939,Trigonometria,Reduccion al Primer Cuadrante,,,
940,Trigonometria,Reduccion al Primer Cuadrante,,,
941,Trigonometria,Reduccion al Primer Cuadrante,,,
942,Trigonometria,Reduccion al Primer Cuadrante,,,
943,Trigonometria,Reduccion al Primer Cuadrante,,,
944,Trigonometria,Reduccion al Primer Cuadrante,,,
945,Trigonometria,Reduccion al Primer Cuadrante,,,
946,Trigonometria,Reduccion al Primer Cuadrante,,,
947,Trigonometria,Angulos en Posicion Normal,,,
948,Trigonometria,Angulos en Posicion Normal,,,
949,Trigonometria,Reduccion al Primer Cuadrante,,,
950,Trigonometria,Angulos en Posicion Normal,,,
951,Trigonometria,Reduccion al Primer Cuadrante,,,
952,Trigonometria,Reduccion al Primer Cuadrante,,,
953,Trigonometria,Reduccion al Primer Cuadrante,,,
954,Trigonometria,Reduccion al Primer Cuadrante,,,
955,Trigonometria,Reduccion al Primer Cuadrante,,,
956,Trigonometria,Angulos en Posicion Normal,,,
957,Trigonometria,Angulos en Posicion Normal,,,
958,Trigonometria,Angulos en Posicion Normal,,,
959,Trigonometria,Angulos en Posicion Normal,,,
960,Trigonometria,Reduccion al Primer Cuadrante,,,
961,Trigonometria,Angulos en Posicion Normal,,,
962,Trigonometria,Angulos en Posicion Normal,,,
963,Trigonometria,Reduccion al Primer Cuadrante,,,
964,Trigonometria,Reduccion al Primer Cuadrante,,,
965,Trigonometria,Angulos en Posicion Normal,,,
966,Trigonometria,Angulos en Posicion Normal,,,
967,Trigonometria,Reduccion al Primer Cuadrante,,,
968,Trigonometria,Angulos en Posicion Normal,,,
969,Trigonometria,Angulos en Posicion Normal,,,
970,Trigonometria,Angulos en Posicion Normal,,,
971,Trigonometria,Angulos en Posicion Normal,,,
972,Trigonometria,Reduccion al Primer Cuadrante,,,
973,Trigonometria,Angulos en Posicion Normal,,,
974,Trigonometria,Angulos en Posicion Normal,,,
975,Trigonometria,Reduccion al Primer Cuadrante,,,
976,Trigonometria,Angulos en Posicion Normal,,,
977,Trigonometria,Angulos en Posicion Normal,,,
978,Trigonometria,Angulos en Posicion Normal,,,
979,Trigonometria,Angulos en Posicion Normal,,,
980,Trigonometria,Angulos en Posicion Normal,,,
981,Trigonometria,Reduccion al Primer Cuadrante,,,
982,Trigonometria,Angulos en Posicion Normal,,,
983,Trigonometria,Angulos en Posicion Normal,,,
984,Trigonometria,Angulos en Posicion Normal,,,
985,Trigonometria,Angulos en Posicion Normal,,,
986,Trigonometria,Reduccion al Primer Cuadrante,,,
987,Trigonometria,Angulos en Posicion Normal,,,
988,Trigonometria,Angulos en Posicion Normal,,,
989,Trigonometria,Angulos en Posicion Normal,,,
990,Trigonometria,Angulos en Posicion Normal,,,
991,Trigonometria,Angulos en Posicion Normal,,,
992,Trigonometria,Angulos en Posicion Normal,,,
993,Trigonometria,Angulos en Posicion Normal,,,
994,Trigonometria,Angulos en Posicion Normal,,,
995,Trigonometria,Angulos en Posicion Normal,,,
996,Trigonometria,Angulos en Posicion Normal,,,
997,Trigonometria,Angulos en Posicion Normal,,,
998,Trigonometria,Angulos en Posicion Normal,,,
999,Trigonometria,Angulos en Posicion Normal,,,
1000,Trigonometria,Angulos en Posicion Normal,,,
1001,Trigonometria,Reduccion al Primer Cuadrante,,,
1002,Trigonometria,Reduccion al Primer Cuadrante,,,
1003,Trigonometria,Angulos en Posicion Normal,,,
1004,Trigonometria,Circunferencia Trigonometrica,,,
1005,Trigonometria,Circunferencia Trigonometrica,,,
1006,Trigonometria,Circunferencia Trigonometrica,,,
1007,Trigonometria,Circunferencia Trigonometrica,,,
1008,Trigonometria,Circunferencia Trigonometrica,,,
1009,Trigonometria,Circunferencia Trigonometrica,,,
1010,Trigonometria,Circunferencia Trigonometrica,,,
1011,Trigonometria,Circunferencia Trigonometrica,,,
1012,Trigonometria,Circunferencia Trigonometrica,,,
1013,Trigonometria,Circunferencia Trigonometrica,,,
1014,Trigonometria,Circunferencia Trigonometrica,,,
1015,Trigonometria,Circunferencia Trigonometrica,,,
1016,Trigonometria,Circunferencia Trigonometrica,,,
1017,Trigonometria,Circunferencia Trigonometrica,,,
1018,Trigonometria,Circunferencia Trigonometrica,,,
1019,Trigonometria,Circunferencia Trigonometrica,,,
1020,Trigonometria,Circunferencia Trigonometrica,,,
1021,Trigonometria,Circunferencia Trigonometrica,,,
1022,Trigonometria,Circunferencia Trigonometrica,,,
1023,Trigonometria,Circunferencia Trigonometrica,,,
1024,Trigonometria,Circunferencia Trigonometrica,,,
1025,Trigonometria,Circunferencia Trigonometrica,,,
1026,Trigonometria,Circunferencia Trigonometrica,,,
1027,Trigonometria,Circunferencia Trigonometrica,,,
1028,Trigonometria,Circunferencia Trigonometrica,,,
1029,Trigonometria,Circunferencia Trigonometrica,,,
1030,Trigonometria,Circunferencia Trigonometrica,,,
1031,Trigonometria,Circunferencia Trigonometrica,,,
1032,Trigonometria,Circunferencia Trigonometrica,,,
1033,Trigonometria,Circunferencia Trigonometrica,,,
1034,Trigonometria,Circunferencia Trigonometrica,,,
1035,Trigonometria,Circunferencia Trigonometrica,,,
1036,Trigonometria,Circunferencia Trigonometrica,,,
1037,Trigonometria,Circunferencia Trigonometrica,,,
1038,Trigonometria,Circunferencia Trigonometrica,,,
1039,Trigonometria,Circunferencia Trigonometrica,,,
1040,Trigonometria,Circunferencia Trigonometrica,,,
1041,Trigonometria,Circunferencia Trigonometrica,,,
1042,Trigonometria,Circunferencia Trigonometrica,,,
1043,Trigonometria,Circunferencia Trigonometrica,,,
1044,Trigonometria,Circunferencia Trigonometrica,,,
1045,Trigonometria,Circunferencia Trigonometrica,,,
1046,Trigonometria,Circunferencia Trigonometrica,,,
1047,Trigonometria,Circunferencia Trigonometrica,,,
1048,Trigonometria,Circunferencia Trigonometrica,,,
1049,Trigonometria,Circunferencia Trigonometrica,,,
1050,Trigonometria,Circunferencia Trigonometrica,,,
1051,Trigonometria,Circunferencia Trigonometrica,,,
1052,Trigonometria,Circunferencia Trigonometrica,,,
1053,Trigonometria,Circunferencia Trigonometrica,,,
1054,Trigonometria,Circunferencia Trigonometrica,,,
1055,Trigonometria,Circunferencia Trigonometrica,,,
1056,Trigonometria,Circunferencia Trigonometrica,,,
1057,Trigonometria,Circunferencia Trigonometrica,,,
1058,Trigonometria,Circunferencia Trigonometrica,,,
1059,Trigonometria,Circunferencia Trigonometrica,,,
1060,Trigonometria,Circunferencia Trigonometrica,,,
1061,Trigonometria,Circunferencia Trigonometrica,,,
1062,Trigonometria,Circunferencia Trigonometrica,,,
1063,Trigonometria,Circunferencia Trigonometrica,,,
1064,Trigonometria,Circunferencia Trigonometrica,,,
1065,Trigonometria,Circunferencia Trigonometrica,,,
1066,Trigonometria,Circunferencia Trigonometrica,,,
1067,Trigonometria,Circunferencia Trigonometrica,,,
1068,Trigonometria,Circunferencia Trigonometrica,,,
1069,Trigonometria,Circunferencia Trigonometrica,,,
1070,Trigonometria,Circunferencia Trigonometrica,,,
1071,Trigonometria,Circunferencia Trigonometrica,,,
1072,Trigonometria,Circunferencia Trigonometrica,,,
1073,Trigonometria,Circunferencia Trigonometrica,,,
1074,Trigonometria,Circunferencia Trigonometrica,,,
1075,Trigonometria,Circunferencia Trigonometrica,,,
1076,Trigonometria,Circunferencia Trigonometrica,,,
1077,Trigonometria,Circunferencia Trigonometrica,,,
1078,Trigonometria,Circunferencia Trigonometrica,,,
1079,Trigonometria,Circunferencia Trigonometrica,,,
1080,Trigonometria,Circunferencia Trigonometrica,,,
1081,Trigonometria,Circunferencia Trigonometrica,,,
1082,Trigonometria,Circunferencia Trigonometrica,,,
1083,Trigonometria,Circunferencia Trigonometrica,,,
1084,Trigonometria,Circunferencia Trigonometrica,,,
1085,Trigonometria,Circunferencia Trigonometrica,,,
1086,Trigonometria,Circunferencia Trigonometrica,,,
1087,Trigonometria,Circunferencia Trigonometrica,,,
1088,Trigonometria,Circunferencia Trigonometrica,,,
1089,Trigonometria,Circunferencia Trigonometrica,,,
1090,Trigonometria,Circunferencia Trigonometrica,,,
1091,Trigonometria,Circunferencia Trigonometrica,,,
1092,Trigonometria,Circunferencia Trigonometrica,,,
1093,Trigonometria,Circunferencia Trigonometrica,,,
1094,Trigonometria,Circunferencia Trigonometrica,,,
1095,Trigonometria,Circunferencia Trigonometrica,,,
1096,Trigonometria,Circunferencia Trigonometrica,,,
1097,Trigonometria,Circunferencia Trigonometrica,,,
1098,Trigonometria,Circunferencia Trigonometrica,,,
1099,Trigonometria,Circunferencia Trigonometrica,,,
1100,Trigonometria,Circunferencia Trigonometrica,,,
1101,Trigonometria,Circunferencia Trigonometrica,,,
1102,Trigonometria,Circunferencia Trigonometrica,,,
1103,Trigonometria,Circunferencia Trigonometrica,,,
1104,Trigonometria,Circunferencia Trigonometrica,,,
1105,Trigonometria,Circunferencia Trigonometrica,,,
1106,Trigonometria,Circunferencia Trigonometrica,,,
1107,Trigonometria,Circunferencia Trigonometrica,,,
1108,Trigonometria,Circunferencia Trigonometrica,,,
1109,Trigonometria,Circunferencia Trigonometrica,,,
1110,Trigonometria,Circunferencia Trigonometrica,,,
1111,Trigonometria,Circunferencia Trigonometrica,,,
1112,Trigonometria,Circunferencia Trigonometrica,,,
1113,Trigonometria,Circunferencia Trigonometrica,,,
1114,Trigonometria,Circunferencia Trigonometrica,,,
1115,Trigonometria,Circunferencia Trigonometrica,,,
1116,Trigonometria,Circunferencia Trigonometrica,,,
1117,Trigonometria,Circunferencia Trigonometrica,,,
1118,Trigonometria,Circunferencia Trigonometrica,,,
1119,Trigonometria,Circunferencia Trigonometrica,,,
1120,Trigonometria,Circunferencia Trigonometrica,,,
1121,Trigonometria,Circunferencia Trigonometrica,,,
1122,Trigonometria,Circunferencia Trigonometrica,,,
1123,Trigonometria,Circunferencia Trigonometrica,,,
